,Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered,Month,Day of Month,Days Passed
10688,,Benin,9.3077,2.3158,3/5/20,0,0,0,3,3,43
10689,,Bhutan,27.5142,90.4336,3/5/20,0,0,0,3,3,43
10690,,Bolivia,-16.2902,-63.5887,3/5/20,0,0,0,3,3,43
10691,,Bosnia and Herzegovina,43.9159,17.6791,3/5/20,2,0,0,3,3,43
10692,,Brazil,-14.235,-51.9253,3/5/20,4,0,0,3,3,43
10693,,Brunei,4.5353,114.7277,3/5/20,0,0,0,3,3,43
10694,,Bulgaria,42.7339,25.4858,3/5/20,0,0,0,3,3,43
10695,,Burkina Faso,12.2383,-1.5616,3/5/20,0,0,0,3,3,43
10696,,Cabo Verde,16.5388,-23.0418,3/5/20,0,0,0,3,3,43
10697,,Cambodia,11.55,104.9167,3/5/20,1,0,1,3,3,43
10698,,Cameroon,3.848,11.5021,3/5/20,0,0,0,3,3,43
10699,Alberta,Canada,53.9333,-116.5765,3/5/20,0,0,0,3,3,43
10700,British Columbia,Canada,49.2827,-123.1207,3/5/20,13,0,0,3,3,43
10701,Grand Princess,Canada,37.6489,-122.6655,3/5/20,0,0,0,3,3,43
10702,Manitoba,Canada,53.7609,-98.8139,3/5/20,0,0,0,3,3,43
10703,New Brunswick,Canada,46.5653,-66.4619,3/5/20,0,0,0,3,3,43
10704,Newfoundland and Labrador,Canada,53.1355,-57.6604,3/5/20,0,0,0,3,3,43
10705,Nova Scotia,Canada,44.682,-63.7443,3/5/20,0,0,0,3,3,43
10706,Ontario,Canada,51.2538,-85.3232,3/5/20,22,0,0,3,3,43
10707,Prince Edward Island,Canada,46.5107,-63.4168,3/5/20,0,0,0,3,3,43
10708,Quebec,Canada,52.9399,-73.5491,3/5/20,2,0,0,3,3,43
10709,Saskatchewan,Canada,52.9399,-106.4509,3/5/20,0,0,0,3,3,43
10710,,Central African Republic,6.6111,20.9394,3/5/20,0,0,0,3,3,43
10711,,Chad,15.4542,18.7322,3/5/20,0,0,0,3,3,43
10712,,Chile,-35.6751,-71.543,3/5/20,4,0,0,3,3,43
10713,Anhui,China,31.8257,117.2264,3/5/20,990,6,970,3,3,43
10714,Beijing,China,40.1824,116.4142,3/5/20,418,8,297,3,3,43
10715,Chongqing,China,30.0572,107.874,3/5/20,576,6,512,3,3,43
10716,Fujian,China,26.0789,117.9874,3/5/20,296,1,277,3,3,43
10717,Gansu,China,37.8099,101.0583,3/5/20,102,2,87,3,3,43
10718,Guangdong,China,23.3417,113.4244,3/5/20,1351,7,1181,3,3,43
10719,Guangxi,China,23.8298,108.7881,3/5/20,252,2,214,3,3,43
10720,Guizhou,China,26.8154,106.8748,3/5/20,146,2,114,3,3,43
10721,Hainan,China,19.1959,109.7453,3/5/20,168,6,158,3,3,43
10722,Hebei,China,39.549,116.1306,3/5/20,318,6,304,3,3,43
10723,Heilongjiang,China,47.862,127.7615,3/5/20,481,13,379,3,3,43
10724,Henan,China,33.882,113.614,3/5/20,1272,22,1239,3,3,43
10725,Hong Kong,China,22.3,114.2,3/5/20,105,2,43,3,3,43
10726,Hubei,China,30.9756,112.2707,3/5/20,67466,2902,40592,3,3,43
10727,Hunan,China,27.6104,111.7088,3/5/20,1018,4,938,3,3,43
10728,Inner Mongolia,China,44.0935,113.9448,3/5/20,75,1,65,3,3,43
10729,Jiangsu,China,32.9711,119.455,3/5/20,631,0,583,3,3,43
10730,Jiangxi,China,27.614,115.7221,3/5/20,935,1,901,3,3,43
10731,Jilin,China,43.6661,126.1923,3/5/20,93,1,88,3,3,43
10732,Liaoning,China,41.2956,122.6085,3/5/20,125,1,106,3,3,43
10733,Macau,China,22.1667,113.55,3/5/20,10,0,9,3,3,43
10734,Ningxia,China,37.2692,106.1655,3/5/20,75,0,69,3,3,43
10735,Qinghai,China,35.7452,95.9956,3/5/20,18,0,18,3,3,43
10736,Shaanxi,China,35.1917,108.8701,3/5/20,245,1,224,3,3,43
10737,Shandong,China,36.3427,118.1498,3/5/20,758,6,578,3,3,43
10738,Shanghai,China,31.202,121.4491,3/5/20,339,3,303,3,3,43
10739,Shanxi,China,37.5777,112.2922,3/5/20,133,0,126,3,3,43
10740,Sichuan,China,30.6171,102.7103,3/5/20,539,3,425,3,3,43
10741,Tianjin,China,39.3054,117.323,3/5/20,136,3,128,3,3,43
10742,Tibet,China,31.6927,88.0924,3/5/20,1,0,1,3,3,43
10743,Xinjiang,China,41.1129,85.2401,3/5/20,76,3,70,3,3,43
10744,Yunnan,China,24.974,101.487,3/5/20,174,2,169,3,3,43
10745,Zhejiang,China,29.1832,120.0934,3/5/20,1215,1,1124,3,3,43
10746,,Colombia,4.5709,-74.2973,3/5/20,0,0,0,3,3,43
10747,,Congo (Brazzaville),-4.0383,21.7587,3/5/20,0,0,0,3,3,43
10748,,Congo (Kinshasa),-4.0383,21.7587,3/5/20,0,0,0,3,3,43
10749,,Costa Rica,9.7489,-83.7534,3/5/20,0,0,0,3,3,43
10750,,Cote d'Ivoire,7.54,-5.5471,3/5/20,0,0,0,3,3,43
10751,,Croatia,45.1,15.2,3/5/20,10,0,0,3,3,43
10752,,Diamond Princess,0.0,0.0,3/5/20,706,6,10,3,3,43
10753,,Cuba,22.0,-80.0,3/5/20,0,0,0,3,3,43
10754,,Cyprus,35.1264,33.4299,3/5/20,0,0,0,3,3,43
10755,,Czechia,49.8175,15.473,3/5/20,12,0,0,3,3,43
10756,Faroe Islands,Denmark,61.8926,-6.9118,3/5/20,1,0,0,3,3,43
10757,Greenland,Denmark,71.7069,-42.6043,3/5/20,0,0,0,3,3,43
10758,,Denmark,56.2639,9.5018,3/5/20,10,0,0,3,3,43
10759,,Djibouti,11.8251,42.5903,3/5/20,0,0,0,3,3,43
10760,,Dominican Republic,18.7357,-70.1627,3/5/20,1,0,0,3,3,43
10761,,Ecuador,-1.8312,-78.1834,3/5/20,13,0,0,3,3,43
10762,,Egypt,26.0,30.0,3/5/20,3,0,1,3,3,43
10763,,El Salvador,13.7942,-88.8965,3/5/20,0,0,0,3,3,43
10764,,Equatorial Guinea,1.5,10.0,3/5/20,0,0,0,3,3,43
10765,,Eritrea,15.1794,39.7823,3/5/20,0,0,0,3,3,43
10766,,Estonia,58.5953,25.0136,3/5/20,3,0,0,3,3,43
10767,,Eswatini,-26.5225,31.4659,3/5/20,0,0,0,3,3,43
10768,,Ethiopia,9.145,40.4897,3/5/20,0,0,0,3,3,43
10769,,Fiji,-17.7134,178.065,3/5/20,0,0,0,3,3,43
10770,,Finland,64.0,26.0,3/5/20,12,0,1,3,3,43
10771,French Guiana,France,3.9339,-53.1258,3/5/20,0,0,0,3,3,43
10772,French Polynesia,France,-17.6797,149.4068,3/5/20,0,0,0,3,3,43
10773,Guadeloupe,France,16.25,-61.5833,3/5/20,0,0,0,3,3,43
10774,Mayotte,France,-12.8275,45.1662,3/5/20,0,0,0,3,3,43
10775,New Caledonia,France,-20.9043,165.618,3/5/20,0,0,0,3,3,43
10776,Reunion,France,-21.1351,55.2471,3/5/20,0,0,0,3,3,43
10777,Saint Barthelemy,France,17.9,-62.8333,3/5/20,3,0,0,3,3,43
10778,St Martin,France,18.0708,-63.0501,3/5/20,0,0,0,3,3,43
10779,Martinique,France,14.6415,-61.0242,3/5/20,0,0,0,3,3,43
10780,,France,46.2276,2.2137,3/5/20,377,6,12,3,3,43
10781,,Gabon,-0.8037,11.6094,3/5/20,0,0,0,3,3,43
10782,,Gambia,13.4432,-15.3101,3/5/20,0,0,0,3,3,43
10783,,Georgia,42.3154,43.3569,3/5/20,4,0,0,3,3,43
10784,,Germany,51.0,9.0,3/5/20,482,0,16,3,3,43
10785,,Ghana,7.9465,-1.0232,3/5/20,0,0,0,3,3,43
10786,,Greece,39.0742,21.8243,3/5/20,31,0,0,3,3,43
10787,,Guatemala,15.7835,-90.2308,3/5/20,0,0,0,3,3,43
10788,,Guinea,9.9456,-9.6966,3/5/20,0,0,0,3,3,43
10789,,Guyana,5.0,-58.75,3/5/20,0,0,0,3,3,43
10790,,Haiti,18.9712,-72.2852,3/5/20,0,0,0,3,3,43
10791,,Holy See,41.9029,12.4534,3/5/20,0,0,0,3,3,43
10792,,Honduras,15.2,-86.2419,3/5/20,0,0,0,3,3,43
10793,,Hungary,47.1625,19.5033,3/5/20,2,0,0,3,3,43
10794,,Iceland,64.9631,-19.0208,3/5/20,34,0,0,3,3,43
10795,,India,21.0,78.0,3/5/20,30,0,3,3,3,43
10796,,Indonesia,-0.7893,113.9213,3/5/20,2,0,0,3,3,43
10797,,Iran,32.0,53.0,3/5/20,3513,107,739,3,3,43
10798,,Iraq,33.0,44.0,3/5/20,35,2,0,3,3,43
10799,,Ireland,53.1424,-7.6921,3/5/20,6,0,0,3,3,43
10800,,Israel,31.0,35.0,3/5/20,20,0,1,3,3,43
10801,,Italy,43.0,12.0,3/5/20,3858,148,414,3,3,43
10802,,Jamaica,18.1096,-77.2975,3/5/20,0,0,0,3,3,43
10803,,Japan,36.0,138.0,3/5/20,360,6,43,3,3,43
10804,,Jordan,31.24,36.51,3/5/20,1,0,0,3,3,43
10805,,Kazakhstan,48.0196,66.9237,3/5/20,0,0,0,3,3,43
10806,,Kenya,-0.0236,37.9062,3/5/20,0,0,0,3,3,43
10807,,South Korea,36.0,128.0,3/5/20,6088,35,41,3,3,43
10808,,Kuwait,29.5,47.75,3/5/20,58,0,0,3,3,43
10809,,Kyrgyzstan,41.2044,74.7661,3/5/20,0,0,0,3,3,43
10810,,Latvia,56.8796,24.6032,3/5/20,1,0,0,3,3,43
10811,,Lebanon,33.8547,35.8623,3/5/20,16,0,1,3,3,43
10812,,Liberia,6.4281,-9.4295,3/5/20,0,0,0,3,3,43
10813,,Liechtenstein,47.14,9.55,3/5/20,1,0,0,3,3,43
10814,,Lithuania,55.1694,23.8813,3/5/20,1,0,0,3,3,43
10815,,Luxembourg,49.8153,6.1296,3/5/20,1,0,0,3,3,43
10816,,Madagascar,-18.7669,46.8691,3/5/20,0,0,0,3,3,43
10817,,Malaysia,2.5,112.5,3/5/20,50,0,22,3,3,43
10818,,Maldives,3.2028,73.2207,3/5/20,0,0,0,3,3,43
10819,,Malta,35.9375,14.3754,3/5/20,0,0,0,3,3,43
10820,,Mauritania,21.0079,10.9408,3/5/20,0,0,0,3,3,43
10821,,Mauritius,-20.2,57.5,3/5/20,0,0,0,3,3,43
10822,,Mexico,23.6345,-102.5528,3/5/20,5,0,1,3,3,43
10823,,Moldova,47.4116,28.3699,3/5/20,0,0,0,3,3,43
10824,,Monaco,43.7333,7.4167,3/5/20,1,0,0,3,3,43
10825,,Mongolia,46.8625,103.8467,3/5/20,0,0,0,3,3,43
10826,,Montenegro,42.5,19.3,3/5/20,0,0,0,3,3,43
10827,,Morocco,31.7917,-7.0926,3/5/20,2,0,0,3,3,43
10828,,Namibia,-22.9576,18.4904,3/5/20,0,0,0,3,3,43
10829,,Nepal,28.1667,84.25,3/5/20,1,0,1,3,3,43
10830,Aruba,Netherlands,12.5186,-70.0358,3/5/20,0,0,0,3,3,43
10831,Curacao,Netherlands,12.1696,-68.99,3/5/20,0,0,0,3,3,43
10832,Sint Maarten,Netherlands,18.0425,-63.0548,3/5/20,0,0,0,3,3,43
10833,,Netherlands,52.1326,5.2913,3/5/20,82,0,0,3,3,43
10834,,New Zealand,-40.9006,174.886,3/5/20,3,0,0,3,3,43
10835,,Nicaragua,12.8654,-85.2072,3/5/20,0,0,0,3,3,43
10836,,Niger,17.6078,8.0817,3/5/20,0,0,0,3,3,43
10837,,Nigeria,9.082,8.6753,3/5/20,1,0,0,3,3,43
10838,,North Macedonia,41.6086,21.7453,3/5/20,1,0,0,3,3,43
10839,,Norway,60.472,8.4689,3/5/20,87,0,0,3,3,43
10840,,Oman,21.0,57.0,3/5/20,16,0,2,3,3,43
10841,,Pakistan,30.3753,69.3451,3/5/20,5,0,0,3,3,43
10842,,Panama,8.538,-80.7821,3/5/20,0,0,0,3,3,43
10843,,Papua New Guinea,-6.315,143.9555,3/5/20,0,0,0,3,3,43
10844,,Paraguay,-23.4425,-58.4438,3/5/20,0,0,0,3,3,43
10845,,Peru,-9.19,-75.0152,3/5/20,0,0,0,3,3,43
10846,,Philippines,13.0,122.0,3/5/20,3,1,1,3,3,43
10847,,Poland,51.9194,19.1451,3/5/20,1,0,0,3,3,43
10848,,Portugal,39.3999,-8.2245,3/5/20,8,0,0,3,3,43
10849,,Qatar,25.3548,51.1839,3/5/20,8,0,0,3,3,43
10850,,Romania,45.9432,24.9668,3/5/20,6,0,1,3,3,43
10851,,Russia,60.0,90.0,3/5/20,4,0,2,3,3,43
10852,,Rwanda,-1.9403,29.8739,3/5/20,0,0,0,3,3,43
10853,,Saint Lucia,13.9094,-60.9789,3/5/20,0,0,0,3,3,43
10854,,Saint Vincent and the Grenadines,12.9843,-61.2872,3/5/20,0,0,0,3,3,43
10855,,San Marino,43.9424,12.4578,3/5/20,21,1,0,3,3,43
10856,,Saudi Arabia,24.0,45.0,3/5/20,5,0,0,3,3,43
10857,,Senegal,14.4974,-14.4524,3/5/20,4,0,0,3,3,43
10858,,Serbia,44.0165,21.0059,3/5/20,0,0,0,3,3,43
10859,,Seychelles,-4.6796,55.492,3/5/20,0,0,0,3,3,43
10860,,Singapore,1.2833,103.8333,3/5/20,117,0,78,3,3,43
10861,,Slovakia,48.669,19.699,3/5/20,0,0,0,3,3,43
10862,,Slovenia,46.1512,14.9955,3/5/20,2,0,0,3,3,43
10863,,Somalia,5.1521,46.1996,3/5/20,0,0,0,3,3,43
10864,,South Africa,-30.5595,22.9375,3/5/20,1,0,0,3,3,43
10865,,Spain,40.0,-4.0,3/5/20,259,3,2,3,3,43
10866,,Sri Lanka,7.0,81.0,3/5/20,1,0,1,3,3,43
10867,,Sudan,12.8628,30.2176,3/5/20,0,0,0,3,3,43
10868,,Suriname,3.9193,-56.0278,3/5/20,0,0,0,3,3,43
10869,,Sweden,63.0,16.0,3/5/20,94,0,0,3,3,43
10870,,Switzerland,46.8182,8.2275,3/5/20,114,1,3,3,3,43
10871,,Taiwan*,23.7,121.0,3/5/20,44,1,12,3,3,43
10872,,Tanzania,-6.369,34.8888,3/5/20,0,0,0,3,3,43
10873,,Thailand,15.0,101.0,3/5/20,47,1,31,3,3,43
10874,,Togo,8.6195,0.8248,3/5/20,0,0,0,3,3,43
10875,,Trinidad and Tobago,10.6918,-61.2225,3/5/20,0,0,0,3,3,43
10876,,Tunisia,34.0,9.0,3/5/20,1,0,0,3,3,43
10877,,Turkey,38.9637,35.2433,3/5/20,0,0,0,3,3,43
10878,,Uganda,1.0,32.0,3/5/20,0,0,0,3,3,43
10879,,Ukraine,48.3794,31.1656,3/5/20,1,0,0,3,3,43
10880,,United Arab Emirates,24.0,54.0,3/5/20,29,0,5,3,3,43
10881,Bermuda,United Kingdom,32.3078,-64.7505,3/5/20,0,0,0,3,3,43
10882,Cayman Islands,United Kingdom,19.3133,-81.2546,3/5/20,0,0,0,3,3,43
10883,Channel Islands,United Kingdom,49.3723,-2.3644,3/5/20,0,0,0,3,3,43
10884,Gibraltar,United Kingdom,36.1408,-5.3536,3/5/20,1,0,0,3,3,43
10885,Isle of Man,United Kingdom,54.2361,-4.5481,3/5/20,0,0,0,3,3,43
10886,Montserrat,United Kingdom,16.7425,-62.1874,3/5/20,0,0,0,3,3,43
10887,,United Kingdom,55.3781,-3.4360000000000004,3/5/20,115,1,8,3,3,43
10888,,Uruguay,-32.5228,-55.7658,3/5/20,0,0,0,3,3,43
10889,,US,37.0902,-95.7129,3/5/20,217,12,7,3,3,43
10890,,Uzbekistan,41.3775,64.5853,3/5/20,0,0,0,3,3,43
10891,,Venezuela,6.4238,-66.5897,3/5/20,0,0,0,3,3,43
10892,,Vietnam,16.0,108.0,3/5/20,16,0,16,3,3,43
10893,,Zambia,-15.4167,28.2833,3/5/20,0,0,0,3,3,43
10894,,Zimbabwe,-20.0,30.0,3/5/20,0,0,0,3,3,43
10895,Diamond Princess,Canada,0.0,0.0,3/5/20,0,0,0,3,3,43
10896,,Dominica,15.415,-61.371,3/5/20,0,0,0,3,3,43
10897,,Grenada,12.1165,-61.679,3/5/20,0,0,0,3,3,43
10898,,Mozambique,-18.665695,35.529562,3/5/20,0,0,0,3,3,43
10899,,Syria,34.802075,38.99681500000001,3/5/20,0,0,0,3,3,43
10900,,Timor-Leste,-8.874217,125.727539,3/5/20,0,0,0,3,3,43
10901,,Belize,13.1939,-59.5432,3/5/20,0,0,0,3,3,43
10902,,Laos,19.85627,102.495496,3/5/20,0,0,0,3,3,43
10903,,Libya,26.3351,17.228331,3/5/20,0,0,0,3,3,43
10904,,West Bank and Gaza,31.9522,35.2332,3/5/20,4,0,0,3,3,43
10905,,Guinea-Bissau,11.8037,-15.1804,3/5/20,0,0,0,3,3,43
10906,,Mali,17.570692,-3.996166000000001,3/5/20,0,0,0,3,3,43
10907,,Saint Kitts and Nevis,17.357822,-62.782998,3/5/20,0,0,0,3,3,43
10908,Northwest Territories,Canada,64.8255,-124.8457,3/5/20,0,0,0,3,3,43
10909,Yukon,Canada,64.2823,-135.0,3/5/20,0,0,0,3,3,43
10910,,Kosovo,42.602636,20.902977,3/5/20,0,0,0,3,3,43
10911,,Burma,21.9162,95.956,3/5/20,0,0,0,3,3,43
10912,,Afghanistan,33.0,65.0,3/6/20,1,0,0,3,3,44
10913,,Albania,41.1533,20.1683,3/6/20,0,0,0,3,3,44
10914,,Algeria,28.0339,1.6596,3/6/20,17,0,0,3,3,44
10915,,Andorra,42.5063,1.5218,3/6/20,1,0,0,3,3,44
10916,,Angola,-11.2027,17.8739,3/6/20,0,0,0,3,3,44
10917,,Antigua and Barbuda,17.0608,-61.7964,3/6/20,0,0,0,3,3,44
10918,,Argentina,-38.4161,-63.6167,3/6/20,2,0,0,3,3,44
10919,,Armenia,40.0691,45.0382,3/6/20,1,0,0,3,3,44
10920,Australian Capital Territory,Australia,-35.4735,149.0124,3/6/20,0,0,0,3,3,44
10921,New South Wales,Australia,-33.8688,151.2093,3/6/20,26,1,4,3,3,44
10922,Northern Territory,Australia,-12.4634,130.8456,3/6/20,0,0,0,3,3,44
10923,Queensland,Australia,-28.0167,153.4,3/6/20,13,0,8,3,3,44
10924,South Australia,Australia,-34.9285,138.6007,3/6/20,7,0,2,3,3,44
10925,Tasmania,Australia,-41.4545,145.9707,3/6/20,1,0,0,3,3,44
10926,Victoria,Australia,-37.8136,144.9631,3/6/20,10,0,7,3,3,44
10927,Western Australia,Australia,-31.9505,115.8605,3/6/20,3,1,0,3,3,44
10928,,Austria,47.5162,14.5501,3/6/20,55,0,0,3,3,44
10929,,Azerbaijan,40.1431,47.5769,3/6/20,6,0,0,3,3,44
10930,,Bahamas,25.0343,-77.3963,3/6/20,0,0,0,3,3,44
10931,,Bahrain,26.0275,50.55,3/6/20,60,0,4,3,3,44
10932,,Bangladesh,23.685,90.3563,3/6/20,0,0,0,3,3,44
10933,,Barbados,13.1939,-59.5432,3/6/20,0,0,0,3,3,44
10934,,Belarus,53.7098,27.9534,3/6/20,6,0,0,3,3,44
10935,,Belgium,50.8333,4.0,3/6/20,109,0,1,3,3,44
10936,,Benin,9.3077,2.3158,3/6/20,0,0,0,3,3,44
10937,,Bhutan,27.5142,90.4336,3/6/20,1,0,0,3,3,44
10938,,Bolivia,-16.2902,-63.5887,3/6/20,0,0,0,3,3,44
10939,,Bosnia and Herzegovina,43.9159,17.6791,3/6/20,2,0,0,3,3,44
10940,,Brazil,-14.235,-51.9253,3/6/20,13,0,0,3,3,44
10941,,Brunei,4.5353,114.7277,3/6/20,0,0,0,3,3,44
10942,,Bulgaria,42.7339,25.4858,3/6/20,0,0,0,3,3,44
10943,,Burkina Faso,12.2383,-1.5616,3/6/20,0,0,0,3,3,44
10944,,Cabo Verde,16.5388,-23.0418,3/6/20,0,0,0,3,3,44
10945,,Cambodia,11.55,104.9167,3/6/20,1,0,1,3,3,44
10946,,Cameroon,3.848,11.5021,3/6/20,1,0,0,3,3,44
10947,Alberta,Canada,53.9333,-116.5765,3/6/20,1,0,0,3,3,44
10948,British Columbia,Canada,49.2827,-123.1207,3/6/20,21,0,0,3,3,44
10949,Grand Princess,Canada,37.6489,-122.6655,3/6/20,0,0,0,3,3,44
10950,Manitoba,Canada,53.7609,-98.8139,3/6/20,0,0,0,3,3,44
10951,New Brunswick,Canada,46.5653,-66.4619,3/6/20,0,0,0,3,3,44
10952,Newfoundland and Labrador,Canada,53.1355,-57.6604,3/6/20,0,0,0,3,3,44
10953,Nova Scotia,Canada,44.682,-63.7443,3/6/20,0,0,0,3,3,44
10954,Ontario,Canada,51.2538,-85.3232,3/6/20,25,0,0,3,3,44
10955,Prince Edward Island,Canada,46.5107,-63.4168,3/6/20,0,0,0,3,3,44
10956,Quebec,Canada,52.9399,-73.5491,3/6/20,2,0,0,3,3,44
10957,Saskatchewan,Canada,52.9399,-106.4509,3/6/20,0,0,0,3,3,44
10958,,Central African Republic,6.6111,20.9394,3/6/20,0,0,0,3,3,44
10959,,Chad,15.4542,18.7322,3/6/20,0,0,0,3,3,44
10960,,Chile,-35.6751,-71.543,3/6/20,4,0,0,3,3,44
10961,Anhui,China,31.8257,117.2264,3/6/20,990,6,979,3,3,44
10962,Beijing,China,40.1824,116.4142,3/6/20,422,8,299,3,3,44
10963,Chongqing,China,30.0572,107.874,3/6/20,576,6,513,3,3,44
10964,Fujian,China,26.0789,117.9874,3/6/20,296,1,284,3,3,44
10965,Gansu,China,37.8099,101.0583,3/6/20,119,2,87,3,3,44
10966,Guangdong,China,23.3417,113.4244,3/6/20,1352,7,1216,3,3,44
10967,Guangxi,China,23.8298,108.7881,3/6/20,252,2,217,3,3,44
10968,Guizhou,China,26.8154,106.8748,3/6/20,146,2,114,3,3,44
10969,Hainan,China,19.1959,109.7453,3/6/20,168,6,158,3,3,44
10970,Hebei,China,39.549,116.1306,3/6/20,318,6,305,3,3,44
10971,Heilongjiang,China,47.862,127.7615,3/6/20,481,13,396,3,3,44
10972,Henan,China,33.882,113.614,3/6/20,1272,22,1244,3,3,44
10973,Hong Kong,China,22.3,114.2,3/6/20,107,2,46,3,3,44
10974,Hubei,China,30.9756,112.2707,3/6/20,67592,2931,42033,3,3,44
10975,Hunan,China,27.6104,111.7088,3/6/20,1018,4,955,3,3,44
10976,Inner Mongolia,China,44.0935,113.9448,3/6/20,75,1,65,3,3,44
10977,Jiangsu,China,32.9711,119.455,3/6/20,631,0,594,3,3,44
10978,Jiangxi,China,27.614,115.7221,3/6/20,935,1,909,3,3,44
10979,Jilin,China,43.6661,126.1923,3/6/20,93,1,90,3,3,44
10980,Liaoning,China,41.2956,122.6085,3/6/20,125,1,106,3,3,44
10981,Macau,China,22.1667,113.55,3/6/20,10,0,10,3,3,44
10982,Ningxia,China,37.2692,106.1655,3/6/20,75,0,71,3,3,44
10983,Qinghai,China,35.7452,95.9956,3/6/20,18,0,18,3,3,44
10984,Shaanxi,China,35.1917,108.8701,3/6/20,245,1,226,3,3,44
10985,Shandong,China,36.3427,118.1498,3/6/20,758,6,618,3,3,44
10986,Shanghai,China,31.202,121.4491,3/6/20,342,3,306,3,3,44
10987,Shanxi,China,37.5777,112.2922,3/6/20,133,0,126,3,3,44
10988,Sichuan,China,30.6171,102.7103,3/6/20,539,3,442,3,3,44
10989,Tianjin,China,39.3054,117.323,3/6/20,136,3,128,3,3,44
10990,Tibet,China,31.6927,88.0924,3/6/20,1,0,1,3,3,44
10991,Xinjiang,China,41.1129,85.2401,3/6/20,76,3,71,3,3,44
10992,Yunnan,China,24.974,101.487,3/6/20,174,2,170,3,3,44
10993,Zhejiang,China,29.1832,120.0934,3/6/20,1215,1,1147,3,3,44
10994,,Colombia,4.5709,-74.2973,3/6/20,1,0,0,3,3,44
10995,,Congo (Brazzaville),-4.0383,21.7587,3/6/20,0,0,0,3,3,44
10996,,Congo (Kinshasa),-4.0383,21.7587,3/6/20,0,0,0,3,3,44
10997,,Costa Rica,9.7489,-83.7534,3/6/20,1,0,0,3,3,44
10998,,Cote d'Ivoire,7.54,-5.5471,3/6/20,0,0,0,3,3,44
10999,,Croatia,45.1,15.2,3/6/20,11,0,0,3,3,44
11000,,Diamond Princess,0.0,0.0,3/6/20,706,6,40,3,3,44
11001,,Cuba,22.0,-80.0,3/6/20,0,0,0,3,3,44
11002,,Cyprus,35.1264,33.4299,3/6/20,0,0,0,3,3,44
11003,,Czechia,49.8175,15.473,3/6/20,18,0,0,3,3,44
11004,Faroe Islands,Denmark,61.8926,-6.9118,3/6/20,1,0,0,3,3,44
11005,Greenland,Denmark,71.7069,-42.6043,3/6/20,0,0,0,3,3,44
11006,,Denmark,56.2639,9.5018,3/6/20,23,0,1,3,3,44
11007,,Djibouti,11.8251,42.5903,3/6/20,0,0,0,3,3,44
11008,,Dominican Republic,18.7357,-70.1627,3/6/20,2,0,0,3,3,44
11009,,Ecuador,-1.8312,-78.1834,3/6/20,13,0,0,3,3,44
11010,,Egypt,26.0,30.0,3/6/20,15,0,1,3,3,44
11011,,El Salvador,13.7942,-88.8965,3/6/20,0,0,0,3,3,44
11012,,Equatorial Guinea,1.5,10.0,3/6/20,0,0,0,3,3,44
11013,,Eritrea,15.1794,39.7823,3/6/20,0,0,0,3,3,44
11014,,Estonia,58.5953,25.0136,3/6/20,10,0,0,3,3,44
11015,,Eswatini,-26.5225,31.4659,3/6/20,0,0,0,3,3,44
11016,,Ethiopia,9.145,40.4897,3/6/20,0,0,0,3,3,44
11017,,Fiji,-17.7134,178.065,3/6/20,0,0,0,3,3,44
11018,,Finland,64.0,26.0,3/6/20,15,0,1,3,3,44
11019,French Guiana,France,3.9339,-53.1258,3/6/20,0,0,0,3,3,44
11020,French Polynesia,France,-17.6797,149.4068,3/6/20,0,0,0,3,3,44
11021,Guadeloupe,France,16.25,-61.5833,3/6/20,0,0,0,3,3,44
11022,Mayotte,France,-12.8275,45.1662,3/6/20,0,0,0,3,3,44
11023,New Caledonia,France,-20.9043,165.618,3/6/20,0,0,0,3,3,44
11024,Reunion,France,-21.1351,55.2471,3/6/20,0,0,0,3,3,44
11025,Saint Barthelemy,France,17.9,-62.8333,3/6/20,3,0,0,3,3,44
11026,St Martin,France,18.0708,-63.0501,3/6/20,0,0,0,3,3,44
11027,Martinique,France,14.6415,-61.0242,3/6/20,0,0,0,3,3,44
11028,,France,46.2276,2.2137,3/6/20,653,9,12,3,3,44
11029,,Gabon,-0.8037,11.6094,3/6/20,0,0,0,3,3,44
11030,,Gambia,13.4432,-15.3101,3/6/20,0,0,0,3,3,44
11031,,Georgia,42.3154,43.3569,3/6/20,4,0,0,3,3,44
11032,,Germany,51.0,9.0,3/6/20,670,0,17,3,3,44
11033,,Ghana,7.9465,-1.0232,3/6/20,0,0,0,3,3,44
11034,,Greece,39.0742,21.8243,3/6/20,45,0,0,3,3,44
11035,,Guatemala,15.7835,-90.2308,3/6/20,0,0,0,3,3,44
11036,,Guinea,9.9456,-9.6966,3/6/20,0,0,0,3,3,44
11037,,Guyana,5.0,-58.75,3/6/20,0,0,0,3,3,44
11038,,Haiti,18.9712,-72.2852,3/6/20,0,0,0,3,3,44
11039,,Holy See,41.9029,12.4534,3/6/20,1,0,0,3,3,44
11040,,Honduras,15.2,-86.2419,3/6/20,0,0,0,3,3,44
11041,,Hungary,47.1625,19.5033,3/6/20,2,0,0,3,3,44
11042,,Iceland,64.9631,-19.0208,3/6/20,43,0,0,3,3,44
11043,,India,21.0,78.0,3/6/20,31,0,3,3,3,44
11044,,Indonesia,-0.7893,113.9213,3/6/20,4,0,0,3,3,44
11045,,Iran,32.0,53.0,3/6/20,4747,124,913,3,3,44
11046,,Iraq,33.0,44.0,3/6/20,40,3,0,3,3,44
